id,name,date,status_of_system,latitude,longitude,maximum_sustained_wind_knots,maximum_pressure,34_kt_ne,34_kt_se,34_kt_sw,34_kt_nw,50_kt_ne,50_kt_se,50_kt_sw,50_kt_nw,64_kt_ne,64_kt_se,64_kt_sw,64_kt_nw
AL142017,LEE,9/17/2017 6:00,TS,12.8,-35.4,35,1007,0,40,50,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/17/2017 12:00,TD,12.9,-36.2,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/17/2017 18:00,TD,13.1,-37,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/18/2017 0:00,TD,13.4,-37.9,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/18/2017 6:00,TD,13.8,-39,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/18/2017 12:00,TD,14.2,-40.2,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/18/2017 18:00,TD,14.5,-41.5,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/19/2017 0:00,TD,14.9,-42.6,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/19/2017 6:00,TD,15.5,-43.3,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/19/2017 12:00,TD,16.1,-43.8,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/19/2017 18:00,TS,16.8,-44.4,35,1007,40,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/20/2017 0:00,TS,17.6,-45,40,1006,70,70,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/20/2017 6:00,TS,18.3,-45.2,35,1007,70,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/20/2017 12:00,DB,20.4,-44.1,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/20/2017 18:00,DB,22,-43.9,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/21/2017 0:00,DB,23.8,-43.9,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/21/2017 6:00,DB,26.5,-45.3,25,1016,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/21/2017 12:00,DB,27.8,-46.5,25,1016,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/21/2017 18:00,DB,28.8,-47.5,25,1016,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/22/2017 0:00,DB,29.3,-48.3,25,1016,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/22/2017 6:00,DB,29.6,-48.7,25,1016,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/22/2017 12:00,TD,30,-48.9,25,1014,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/22/2017 18:00,TD,30.5,-49.1,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL142017,LEE,9/23/2017 0:00,TS,31.1,-49.2,35,1010,20,20,20,20,0,0,0,0,0,0,0,0
AL142017,LEE,9/23/2017 6:00,TS,31.5,-49.3,35,1009,20,20,20,20,0,0,0,0,0,0,0,0
AL142017,LEE,9/23/2017 12:00,TS,31.8,-49.4,40,1006,20,20,20,20,0,0,0,0,0,0,0,0
AL142017,LEE,9/23/2017 18:00,TS,32,-49.8,45,1003,30,30,30,30,0,0,0,0,0,0,0,0
AL142017,LEE,9/24/2017 0:00,TS,31.9,-50.1,50,1000,30,30,30,30,20,20,20,20,0,0,0,0
AL142017,LEE,9/24/2017 6:00,HU,31.7,-50.2,65,990,30,30,30,30,20,20,20,20,10,10,10,10
AL142017,LEE,9/24/2017 12:00,HU,31.5,-50.1,75,983,30,30,30,30,20,20,20,20,10,10,10,10
AL142017,LEE,9/24/2017 18:00,HU,31.3,-49.8,80,980,30,30,30,30,20,20,20,20,10,10,10,10
AL142017,LEE,9/25/2017 0:00,HU,31.2,-49.6,85,976,30,30,30,30,20,20,20,20,10,10,10,10
AL142017,LEE,9/25/2017 6:00,HU,31,-49.5,80,978,30,30,30,30,20,20,20,20,10,10,10,10
AL142017,LEE,9/25/2017 12:00,HU,30.8,-49.7,80,980,30,30,30,30,20,20,20,20,10,10,10,10
AL142017,LEE,9/25/2017 18:00,HU,30.6,-50.2,75,984,30,30,30,30,20,20,20,20,10,10,10,10
AL142017,LEE,9/26/2017 0:00,HU,30.3,-51,80,982,40,40,40,40,30,30,30,30,15,15,15,15
AL142017,LEE,9/26/2017 6:00,HU,30.1,-52,85,979,40,40,40,40,30,30,30,30,15,15,15,15
AL142017,LEE,9/26/2017 12:00,HU,29.9,-53.2,90,976,40,40,40,40,30,30,30,30,15,15,15,15
AL142017,LEE,9/26/2017 18:00,HU,29.9,-54.2,95,972,50,50,40,40,30,30,30,30,20,15,15,15
AL142017,LEE,9/27/2017 0:00,HU,29.9,-55.1,95,970,50,50,40,40,30,30,30,30,20,15,15,15
AL142017,LEE,9/27/2017 6:00,HU,30.1,-56,95,967,70,70,50,60,40,30,30,40,25,20,20,20
AL142017,LEE,9/27/2017 12:00,HU,30.3,-56.6,100,963,80,60,60,70,50,40,40,50,30,25,25,30
AL142017,LEE,9/27/2017 18:00,HU,30.8,-57,100,962,80,60,60,70,50,40,40,50,30,25,25,30
AL142017,LEE,9/28/2017 0:00,HU,31.4,-57.2,95,965,80,60,60,70,50,40,40,50,30,25,25,30
AL142017,LEE,9/28/2017 6:00,HU,32.1,-57.3,90,969,80,80,70,70,50,50,40,40,30,30,25,25
AL142017,LEE,9/28/2017 12:00,HU,33,-57.2,85,973,80,80,70,70,50,50,40,40,30,30,25,25
AL142017,LEE,9/28/2017 18:00,HU,34.3,-56.6,80,977,80,80,70,70,50,50,40,40,30,30,25,25
AL142017,LEE,9/29/2017 0:00,HU,35.7,-55.5,75,981,80,100,80,60,50,70,50,30,20,30,25,10
AL142017,LEE,9/29/2017 6:00,HU,37.3,-53.8,70,983,100,120,110,60,50,70,60,30,20,30,30,0
AL142017,LEE,9/29/2017 12:00,HU,39,-51.2,65,985,100,120,110,60,50,70,60,30,0,30,30,0
AL142017,LEE,9/29/2017 18:00,TS,41,-48.2,55,987,100,120,110,60,50,70,60,30,0,0,0,0
AL142017,LEE,9/30/2017 0:00,TS,43.2,-44.5,50,990,100,120,110,60,50,70,60,0,0,0,0,0
AL142017,LEE,9/30/2017 6:00,LO,45.8,-38.9,45,993,90,130,130,0,0,0,0,0,0,0,0,0
AL152017,MARIA,9/16/2017 12:00,TD,12.2,-49.7,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL152017,MARIA,9/16/2017 18:00,TS,12.2,-51.7,40,1004,40,0,0,40,0,0,0,0,0,0,0,0
AL152017,MARIA,9/17/2017 0:00,TS,12.4,-53.1,45,1002,40,30,0,40,0,0,0,0,0,0,0,0
AL152017,MARIA,9/17/2017 6:00,TS,12.8,-54.4,55,994,50,40,0,50,20,20,0,20,0,0,0,0
AL152017,MARIA,9/17/2017 12:00,TS,13.3,-55.7,60,990,60,40,30,50,30,20,0,20,0,0,0,0
AL152017,MARIA,9/17/2017 18:00,HU,13.6,-57,65,986,70,60,40,60,30,20,0,20,15,0,0,10
AL152017,MARIA,9/18/2017 0:00,HU,14,-58,75,979,90,60,40,70,30,20,20,20,15,10,10,10
AL152017,MARIA,9/18/2017 6:00,HU,14.3,-59,80,977,90,60,40,70,30,20,20,30,15,10,10,10
AL152017,MARIA,9/18/2017 12:00,HU,14.5,-59.7,100,967,110,90,70,90,30,30,30,30,15,15,15,15
AL152017,MARIA,9/18/2017 18:00,HU,14.9,-60.4,110,956,110,90,80,90,30,30,30,30,20,15,15,20
AL152017,MARIA,9/19/2017 0:00,HU,15.3,-61.1,145,924,110,110,80,90,40,40,30,40,25,25,20,25
AL152017,MARIA,9/19/2017 1:15,HU,15.4,-61.3,145,922,110,110,80,90,40,40,30,40,25,25,20,25
AL152017,MARIA,9/19/2017 6:00,HU,15.7,-61.9,135,940,110,110,80,100,50,50,30,50,25,25,20,25
AL152017,MARIA,9/19/2017 12:00,HU,16.1,-62.7,140,931,120,110,80,100,80,50,40,80,25,25,20,30
AL152017,MARIA,9/19/2017 18:00,HU,16.6,-63.5,145,920,120,110,80,100,80,60,60,80,30,30,30,30
AL152017,MARIA,9/20/2017 0:00,HU,17,-64.3,150,909,130,110,100,110,80,70,60,80,50,45,35,40
AL152017,MARIA,9/20/2017 3:00,HU,17.3,-64.7,150,908,130,110,100,110,80,70,60,80,50,45,35,40
AL152017,MARIA,9/20/2017 6:00,HU,17.6,-65.1,140,913,130,110,100,110,80,70,60,80,50,45,35,40
AL152017,MARIA,9/20/2017 10:15,HU,18,-65.9,135,920,130,110,100,110,80,70,60,80,50,45,35,40
AL152017,MARIA,9/20/2017 12:00,HU,18.2,-66.2,115,935,130,110,100,110,80,70,60,80,50,45,35,40
AL152017,MARIA,9/20/2017 18:00,HU,18.6,-67,95,959,130,110,100,110,70,70,60,70,50,45,35,40
AL152017,MARIA,9/21/2017 0:00,HU,19,-67.6,95,958,130,110,110,110,70,70,60,70,50,30,40,40
AL152017,MARIA,9/21/2017 6:00,HU,19.4,-68.2,100,959,130,110,110,110,70,70,60,70,50,30,40,40
AL152017,MARIA,9/21/2017 12:00,HU,19.9,-68.8,100,959,130,110,110,110,80,80,60,80,50,50,40,50
AL152017,MARIA,9/21/2017 18:00,HU,20.5,-69.5,105,960,140,130,110,110,90,80,60,80,60,50,40,50
AL152017,MARIA,9/22/2017 0:00,HU,20.8,-70,110,953,140,120,100,120,90,80,60,80,60,50,40,50
AL152017,MARIA,9/22/2017 6:00,HU,21.2,-70.5,110,959,140,120,100,130,90,80,60,80,60,50,40,50
AL152017,MARIA,9/22/2017 12:00,HU,21.9,-70.9,110,958,140,120,100,130,90,80,60,90,60,40,40,40
AL152017,MARIA,9/22/2017 18:00,HU,22.8,-71.2,110,959,140,130,100,120,80,60,60,70,50,40,35,30
AL152017,MARIA,9/23/2017 0:00,HU,23.7,-71.6,105,953,160,130,100,120,80,60,60,70,50,40,35,30
AL152017,MARIA,9/23/2017 6:00,HU,24.4,-71.9,100,952,170,170,100,120,90,90,60,70,50,40,35,30
AL152017,MARIA,9/23/2017 12:00,HU,25.1,-72.1,100,952,170,170,100,150,90,90,60,70,50,40,35,40
AL152017,MARIA,9/23/2017 18:00,HU,25.9,-72.3,100,952,210,200,100,150,90,80,60,80,50,40,35,45
AL152017,MARIA,9/24/2017 0:00,HU,26.6,-72.4,100,945,210,200,100,150,100,80,60,80,50,40,35,45
AL152017,MARIA,9/24/2017 6:00,HU,27.5,-72.6,95,942,210,200,120,160,100,80,60,80,50,40,35,45
AL152017,MARIA,9/24/2017 12:00,HU,28.4,-72.8,95,947,210,200,120,160,100,80,60,80,50,40,35,45
AL152017,MARIA,9/24/2017 18:00,HU,29.1,-72.9,90,943,200,200,140,160,100,100,70,90,50,40,35,45
AL152017,MARIA,9/25/2017 0:00,HU,29.7,-72.9,85,947,200,200,140,160,100,100,70,90,50,40,35,45
AL152017,MARIA,9/25/2017 6:00,HU,30.3,-72.9,75,954,200,200,160,170,100,100,90,90,60,60,0,0
AL152017,MARIA,9/25/2017 12:00,HU,30.8,-73,70,961,200,200,160,160,120,120,90,90,80,80,0,0
AL152017,MARIA,9/25/2017 18:00,HU,31.4,-73.1,70,966,180,180,160,160,120,120,90,90,90,90,0,0
AL152017,MARIA,9/26/2017 0:00,HU,32,-73.1,70,966,180,180,160,160,120,120,90,90,90,90,0,0
AL152017,MARIA,9/26/2017 6:00,HU,32.6,-73.1,65,970,200,210,160,160,120,120,90,90,90,90,0,0
AL152017,MARIA,9/26/2017 12:00,HU,33.3,-73.1,65,970,200,210,160,160,120,120,90,90,90,90,0,0
AL152017,MARIA,9/26/2017 18:00,HU,33.9,-73.1,65,975,200,200,160,160,120,120,80,100,90,90,0,90
AL152017,MARIA,9/27/2017 0:00,HU,34.4,-73,65,975,200,200,160,160,120,120,80,100,90,90,0,90
AL152017,MARIA,9/27/2017 6:00,HU,34.9,-72.9,65,976,200,200,160,150,120,120,0,100,90,0,0,90
AL152017,MARIA,9/27/2017 12:00,HU,35.4,-72.8,65,977,200,200,160,150,120,120,0,100,90,0,0,90
AL152017,MARIA,9/27/2017 18:00,HU,36,-72.6,65,979,200,200,160,150,120,120,0,100,90,0,0,90
